Rank,Pos Rank,Player,Team,Position,Bye,Tier,Rank Min,Rank Max,Rank Std
58,WR29,DJ Moore,BUF,WR,7,7,65,65,0.00
59,RB26,Bhayshul Tuten,JAC,RB,7,7,66,66,0.00
60,TE5,Tucker Kraft,GB,TE,11,7,67,67,0.00
61,WR30,Parker Washington,JAC,WR,7,7,69,69,0.00
62,WR31,Marvin Harrison Jr.,ARI,WR,14,7,70,70,0.00
63,RB27,Chuba Hubbard,CAR,RB,5,7,71,71,0.00
64,RB28,TreVeyon Henderson,NE,RB,11,7,72,72,0.00
65,WR32,Carnell Tate,TEN,WR,9,7,74,74,0.00
66,WR33,DK Metcalf,PIT,WR,9,7,75,75,0.00
67,TE6,Sam LaPorta,DET,TE,6,8,76,76,0.00
68,RB29,Jaylen Warren,PIT,RB,9,8,77,77,0.00
69,RB30,Tony Pollard,TEN,RB,9,8,78,78,0.00
70,WR34,Quentin Johnston,LAC,WR,7,8,80,80,0.00
71,WR35,Alec Pierce,IND,WR,13,8,81,81,0.00
72,RB31,Jonathon Brooks,CAR,RB,5,8,82,82,0.00
73,WR36,Jayden Reed,GB,WR,11,8,83,83,0.00
74,TE7,Kyle Pitts Sr.,ATL,TE,11,8,84,84,0.00
75,RB32,J.K. Dobbins,DEN,RB,10,8,85,85,0.00
76,TE8,George Kittle,SF,TE,8,8,86,86,0.00
77,RB33,Blake Corum,LAR,RB,11,8,87,87,0.00
78,WR37,Courtland Sutton,DEN,WR,10,8,88,88,0.00
79,WR38,Jordan Addison,MIN,WR,6,8,89,89,0.00
80,WR39,Brian Thomas Jr.,JAC,WR,7,8,91,91,0.00
81,RB34,Jordan Mason,MIN,RB,6,8,92,92,0.00
82,WR40,Chris Godwin Jr.,TB,WR,10,8,93,93,0.00
83,TE9,Harold Fannin Jr.,CLE,TE,11,8,94,94,0.00
84,RB35,MarShawn Lloyd,GB,RB,11,8,95,95,0.00
85,TE10,Dalton Kincaid,BUF,TE,7,8,96,96,0.00
86,WR41,Stefon Diggs,WAS,WR,7,8,98,98,0.00
87,RB36,Jacory Croskey-Merritt,WAS,RB,7,9,99,99,0.00
88,WR42,Michael Pittman Jr.,PIT,WR,9,9,101,101,0.00
89,RB37,Kyle Monangai,CHI,RB,10,9,102,102,0.00
90,TE11,Travis Kelce,KC,TE,5,9,105,105,0.00
91,WR43,De'Zhaun Stribling,SF,WR,8,9,106,106,0.00
92,RB38,Rachaad White,WAS,RB,7,9,108,108,0.00
93,WR44,Josh Downs,IND,WR,13,9,109,109,0.00
94,TE12,Dallas Goedert,PHI,TE,10,9,110,110,0.00
95,TE13,Mark Andrews,BAL,TE,13,9,111,111,0.00
96,RB39,RJ Harvey,DEN,RB,10,9,113,113,0.00
97,WR45,Michael Wilson,ARI,WR,14,9,114,114,0.00
98,WR46,Romeo Doubs,NE,WR,11,9,115,115,0.00
99,WR47,Jakobi Meyers,JAC,WR,7,9,116,116,0.00
100,RB40,Kenny Gainwell,TB,RB,10,9,117,117,0.00
101,RB41,Chris Rodriguez Jr.,JAC,RB,7,9,119,119,0.00
102,WR48,Matthew Golden,GB,WR,11,9,120,120,0.00
103,RB42,Aaron Jones Sr.,MIN,RB,6,9,121,121,0.00
104,WR49,Tre Tucker,LV,WR,13,9,122,122,0.00
105,TE14,Isaiah Likely,NYG,TE,8,9,123,123,0.00
106,WR50,Xavier Worthy,KC,WR,5,10,125,125,0.00
107,RB43,Woody Marks,HOU,RB,8,10,126,126,0.00
108,RB44,Tyler Allgeier,ARI,RB,14,10,127,127,0.00
109,WR51,KC Concepcion,CLE,WR,11,10,129,129,0.00
110,TE15,Juwan Johnson,NO,TE,8,10,130,130,0.00
111,RB45,Tyjae Spears,TEN,RB,9,10,131,131,0.00
112,WR52,Wan'Dale Robinson,TEN,WR,9,10,132,132,0.00
113,RB46,Jonah Coleman,DEN,RB,10,10,134,134,0.00
114,WR53,Makai Lemon,PHI,WR,10,10,135,135,0.00
115,TE16,Hunter Henry,NE,TE,11,10,137,137,0.00
116,WR54,Jalen Coker,CAR,WR,5,10,138,138,0.00
117,WR55,Rashid Shaheed,SEA,WR,11,10,139,139,0.00
118,RB47,Brian Robinson Jr.,ATL,RB,11,10,140,140,0.00
119,RB48,Mike Washington Jr.,LV,RB,13,10,141,141,0.00
120,WR56,Deebo Samuel Sr.,SF,WR,8,10,142,142,0.00
121,RB49,Keaton Mitchell,LAC,RB,7,10,143,143,0.00
122,TE17,Brenton Strange,JAC,TE,7,10,144,144,0.00
123,RB50,Tank Bigsby,PHI,RB,10,10,145,145,0.00
124,WR57,Khalil Shakir,BUF,WR,7,10,147,147,0.00
125,RB51,Emmett Johnson,KC,RB,5,10,148,148,0.00
126,WR58,Kayshon Boutte,HOU,WR,8,10,149,149,0.00
127,RB52,Josh Jacobs,GB,RB,11,10,151,151,0.00
128,WR59,Denzel Boston,CLE,WR,11,10,153,153,0.00
129,TE18,Jake Ferguson,DAL,TE,14,10,154,154,0.00
130,RB53,Braelon Allen,NYJ,RB,13,10,155,155,0.00
131,RB54,Zach Charbonnet,SEA,RB,11,11,156,156,0.00
132,TE19,Chig Okonkwo,WAS,TE,7,11,157,157,0.00
133,RB55,Dylan Sampson,CLE,RB,11,11,159,159,0.00
134,RB56,Alvin Kamara,NO,RB,8,11,161,161,0.00
135,WR60,Adonai Mitchell,NYJ,WR,13,11,162,162,0.00
136,RB57,Tyrone Tracy Jr.,NYG,RB,8,11,163,163,0.00
137,WR61,Jalen McMillan,TB,WR,10,11,164,164,0.00
138,WR62,Dontayvion Wicks,PHI,WR,10,11,165,165,0.00
139,RB58,Kimani Vidal,LAC,RB,7,11,167,167,0.00
140,WR63,Ryan Flournoy,DAL,WR,14,11,168,168,0.00
141,WR64,Tre' Harris,LAC,WR,7,11,169,169,0.00
142,TE20,Terrance Ferguson,LAR,TE,11,11,172,172,0.00
143,WR65,Jordyn Tyson,NO,WR,8,11,173,173,0.00
144,RB59,Justice Hill,BAL,RB,13,11,174,174,0.00
145,WR66,Jalen Nailor,LV,WR,13,11,175,175,0.00
146,RB60,Ray Davis,BUF,RB,7,11,176,176,0.00
147,WR67,Jerry Jeudy,CLE,WR,11,11,177,177,0.00
148,WR68,Jauan Jennings,MIN,WR,6,11,179,179,0.00
149,TE21,AJ Barner,SEA,TE,11,11,180,180,0.00
150,RB61,Kaelon Black,SF,RB,8,11,181,181,0.00
151,WR69,Keenan Allen,IND,WR,13,11,183,183,0.00
152,RB62,Sean Tucker,TB,RB,10,11,188,188,0.00
153,WR70,Caleb Douglas,MIA,WR,6,12,194,194,0.00
154,TE22,Dalton Schultz,HOU,TE,8,12,195,195,0.00
155,RB63,Malik Davis,DAL,RB,14,12,196,196,0.00
156,WR71,Ja'Kobi Lane,BAL,WR,13,12,198,198,0.00
157,WR72,Calvin Ridley,TEN,WR,9,12,200,200,0.00
158,WR73,Pat Bryant,DEN,WR,10,12,201,201,0.00
159,TE23,Pat Freiermuth,PIT,TE,9,12,202,202,0.00
160,WR74,Darnell Mooney,NYG,WR,8,12,203,203,0.00
161,WR75,Cooper Kupp,SEA,WR,11,12,204,204,0.00
162,RB64,Najee Harris,NYG,RB,8,12,207,207,0.00
163,TE24,T.J. Hockenson,MIN,TE,6,12,208,208,0.00
164,WR76,Omar Cooper Jr.,NYJ,WR,13,12,209,209,0.00
165,WR77,Chris Bell,MIA,WR,6,12,215,215,0.00
166,WR78,Isaac TeSlaa,DET,WR,6,12,217,217,0.00
167,RB65,George Holani,SEA,RB,11,12,218,218,0.00
168,WR79,Tyquan Thornton,KC,WR,5,12,220,220,0.00
169,RB66,Samaje Perine,CIN,RB,6,12,221,221,0.00
170,WR80,Malachi Fields,NYG,WR,8,12,222,222,0.00
171,WR81,Rashod Bateman,BAL,WR,13,12,223,223,0.00
172,TE25,Cade Otton,TB,TE,10,12,225,225,0.00
173,WR82,Jaylin Noel,HOU,WR,8,12,226,226,0.00
174,RB67,Kaytron Allen,WAS,RB,7,12,227,227,0.00
175,TE26,Michael Mayer,LV,TE,13,12,228,228,0.00
176,WR83,Malik Washington,MIA,WR,6,12,229,229,0.00
177,RB68,Chris Brooks,GB,RB,11,12,230,230,0.00
178,WR84,Devaughn Vele,NO,WR,8,12,231,231,0.00
179,RB69,Nicholas Singleton,TEN,RB,9,12,232,232,0.00
180,TE27,Gunnar Helm,TEN,TE,9,13,235,235,0.00
181,RB70,Kaleb Johnson,GB,RB,11,13,236,236,0.00
182,WR85,Zachariah Branch,ATL,WR,11,13,237,237,0.00
183,WR86,Xavier Legette,CAR,WR,5,13,238,238,0.00
184,RB71,Jaylen Wright,MIA,RB,6,13,240,240,0.00
185,RB72,Emanuel Wilson,SEA,RB,11,13,242,242,0.00
186,WR87,Andrei Iosivas,CIN,WR,6,13,243,243,0.00
187,WR88,Travis Hunter,JAC,WR,7,13,244,244,0.00
188,TE28,Kenyon Sadiq,NYJ,TE,13,13,245,245,0.00
189,WR89,Keon Coleman,BUF,WR,7,13,246,246,0.00
190,RB73,Ollie Gordon II,MIA,RB,6,13,247,247,0.00
191,RB74,Isiah Pacheco,DET,RB,6,13,250,250,0.00
192,TE29,Oronde Gadsden II,LAC,TE,7,13,253,253,0.00
193,TE30,Greg Dulcich,MIA,TE,6,13,255,255,0.00
194,TE31,Evan Engram,DEN,TE,10,13,256,256,0.00
195,RB75,Ty Johnson,BUF,RB,7,13,257,257,0.00
196,WR90,Antonio Williams,WAS,WR,7,13,258,258,0.00
197,RB76,Demond Claiborne,MIN,RB,6,13,259,259,0.00
198,TE32,Colby Parkinson,LAR,TE,11,13,260,260,0.00
199,WR91,Ted Hurst III,TB,WR,10,13,261,261,0.00
200,RB77,Seth McGowan,IND,RB,13,13,262,262,0.00
201,WR92,Cyrus Allen,KC,WR,5,13,263,263,0.00
202,WR93,Germie Bernard,PIT,WR,9,13,264,264,0.00
203,RB78,Jordan James,SF,RB,8,13,265,265,0.00
204,WR94,Marvin Mims Jr.,DEN,WR,10,13,266,266,0.00
205,TE33,Charlie Kolar,LAC,TE,7,13,267,267,0.00
206,WR95,DeMario Douglas,NE,WR,11,13,268,268,0.00
207,WR96,Troy Franklin,DEN,WR,10,13,269,269,0.00
208,RB79,Kendre Miller,NO,RB,8,13,270,270,0.00
209,WR97,Xavier Hutchinson,HOU,WR,8,13,271,271,0.00
210,WR98,Jahan Dotson,ATL,WR,11,13,272,272,0.00
211,TE34,David Njoku,LAC,TE,7,13,273,273,0.00
212,RB80,Isaiah Davis,NYJ,RB,13,13,274,274,0.00
213,WR99,Tory Horton,SEA,WR,11,13,276,276,0.00
214,RB81,LeQuint Allen Jr.,JAC,RB,7,13,277,277,0.00
215,TE35,Darnell Washington,PIT,TE,9,13,280,280,0.00
216,RB82,James Conner,ARI,RB,14,14,282,282,0.00
217,RB83,Emari Demercado,DAL,RB,14,14,283,283,0.00
218,WR100,Kyle Williams,NE,WR,11,14,285,285,0.00
219,RB84,Jacob Saylors,DET,RB,6,14,286,286,0.00
220,WR101,Jack Bech,LV,WR,13,14,287,287,0.00
221,WR102,Skyler Bell,BUF,WR,7,14,288,288,0.00
222,WR103,KaVontae Turpin,DAL,WR,14,14,289,289,0.00
223,TE36,Darren Waller,CAR,TE,5,14,290,290,0.00
224,RB85,Raheim Sanders,CLE,RB,11,14,291,291,0.00
225,WR104,Bryce Lance,NO,WR,8,14,292,292,0.00
226,RB86,DJ Giddens,IND,RB,13,14,293,293,0.00
227,TE37,Mike Gesicki,CIN,TE,6,14,294,294,0.00
228,WR105,Mack Hollins,NE,WR,11,14,295,295,0.00
229,RB87,Jeremy McNichols,WAS,RB,7,14,296,296,0.00
230,WR106,Kalif Raymond,CHI,WR,10,14,297,297,0.00
231,WR107,Olamide Zaccheaus,ATL,WR,11,14,298,298,0.00
232,TE38,Tyler Higbee,LAR,TE,11,14,299,299,0.00
233,RB88,Tahj Brooks,CIN,RB,6,14,300,300,0.00
234,WR108,Kendrick Bourne,ARI,WR,14,14,301,301,0.00
235,WR109,Zavion Thomas,CHI,WR,10,14,302,302,0.00
236,RB89,Adam Randall,BAL,RB,13,14,303,303,0.00
237,WR110,Elic Ayomanor,TEN,WR,9,14,304,304,0.00
238,TE39,Elijah Arroyo,SEA,TE,11,14,305,305,0.00
239,WR111,Roman Wilson,PIT,WR,9,14,306,306,0.00
240,TE40,Cole Kmet,CHI,TE,10,14,308,308,0.00
241,RB90,Devin Singletary,NYG,RB,8,14,309,309,0.00
242,RB91,Sione Vaki,DET,RB,6,14,310,310,0.00
243,WR112,Tank Dell,HOU,WR,8,14,311,311,0.00
244,RB92,Corey Kiner,NE,RB,11,14,312,312,0.00
245,RB93,Brashard Smith,KC,RB,5,14,313,313,0.00
246,WR113,Hollywood Brown,PHI,WR,10,14,314,314,0.00
247,WR114,Elijah Sarratt,BAL,WR,13,14,315,315,0.00
248,RB94,Julius Chestnut,TEN,RB,9,14,316,316,0.00
249,RB95,Audric Estime,NO,RB,8,14,317,317,0.00
250,WR115,Chimere Dike,TEN,WR,9,14,318,318,0.00
251,TE41,Mason Taylor,NYJ,TE,13,14,319,319,0.00
252,RB96,Trevor Etienne,CAR,RB,5,14,321,321,0.00
253,WR116,Tez Johnson,TB,WR,10,14,322,322,0.00
254,TE42,Dawson Knox,BUF,TE,7,14,324,324,0.00
255,RB97,AJ Dillon,CAR,RB,5,14,325,325,0.00
256,RB98,Roschon Johnson,CHI,RB,10,14,326,326,0.00
257,WR117,Isaiah Williams,NYJ,WR,13,14,327,327,0.00
258,RB99,Dylan Laube,LV,RB,13,14,328,328,0.00
259,RB100,Kene Nwangwu,NYJ,RB,13,14,329,329,0.00
260,WR118,Isaiah Bond,CLE,WR,11,14,330,330,0.00
261,RB101,Reggie Gilliam,NE,RB,11,14,331,331,0.00
262,WR119,Darius Slayton,FA,WR,,14,333,333,0.00
263,TE43,Theo Johnson,NYG,TE,8,15,335,335,0.00
264,RB102,Rasheen Ali,BAL,RB,13,15,336,336,0.00
265,RB103,Kyle Juszczyk,SF,RB,8,15,337,337,0.00
266,WR120,Luke McCaffrey,WAS,WR,7,15,339,339,0.00
267,WR121,Jalen Tolbert,MIA,WR,6,15,340,340,0.00
268,TE44,Eli Raridon,NE,TE,11,15,341,341,0.00
269,RB104,Will Shipley,PHI,RB,10,15,342,342,0.00
270,WR122,Jalen Royals,KC,WR,5,15,343,343,0.00
271,TE45,Erick All Jr.,CIN,TE,6,15,344,344,0.00
272,WR123,Christian Kirk,SF,WR,8,15,345,345,0.00
273,WR124,Brenen Thompson,LAC,WR,7,15,346,346,0.00
274,TE46,Eli Stowers,PHI,TE,10,15,348,348,0.00
275,WR125,Joshua Palmer,BUF,WR,7,15,349,349,0.00
276,WR126,Konata Mumpfield,LAR,WR,11,15,350,350,0.00
277,TE47,Oscar Delp,NO,TE,8,15,351,351,0.00
278,TE48,Jake Tonges,SF,TE,8,15,352,352,0.00
279,RB105,Eli Heidenreich,PIT,RB,9,15,353,353,0.00
280,TE49,Max Klare,LAR,TE,11,15,354,354,0.00
281,TE50,Noah Gray,KC,TE,5,15,356,356,0.00
282,RB106,Bam Knight,ARI,RB,14,15,357,357,0.00
283,RB107,Ameer Abdullah,JAC,RB,7,15,359,359,0.00
284,TE51,Jonnu Smith,GB,TE,11,15,360,360,0.00
285,WR127,Treylon Burks,WAS,WR,7,15,361,361,0.00
286,TE52,Matt Hibner,BAL,TE,13,15,362,362,0.00
287,RB108,British Brooks,HOU,RB,8,15,363,363,0.00
288,RB109,Hunter Luepke,DAL,RB,14,15,364,364,0.00
289,RB110,Lan Larison,NE,RB,11,15,365,365,0.00
290,TE53,Tommy Tremble,CAR,TE,5,15,366,366,0.00
291,WR128,Malik Benson,LV,WR,13,15,368,368,0.00
292,RB111,Patrick Ricard,NYG,RB,8,15,369,369,0.00
293,WR129,Savion Williams,GB,WR,11,15,370,370,0.00
294,TE54,Ja'Tavion Sanders,CAR,TE,5,15,371,371,0.00
295,WR130,Kevin Coleman Jr.,MIA,WR,6,15,372,372,0.00
296,WR131,Odell Beckham Jr.,NYG,WR,8,15,373,373,0.00
297,TE55,Noah Fant,NO,TE,8,15,374,374,0.00
298,WR132,Tutu Atwell,LAR,WR,11,15,375,375,0.00
299,TE56,Ben Sinnott,WAS,TE,7,15,376,376,0.00
300,WR133,Jaylin Lane,WAS,WR,7,15,377,377,0.00
301,WR134,Demarcus Robinson,SF,WR,8,15,378,378,0.00
302,WR135,Jordan Whittington,LAR,WR,11,15,379,379,0.00
303,RB112,Alec Ingold,LAC,RB,7,15,380,380,0.00
304,TE57,Mitchell Evans,CAR,TE,5,15,381,381,0.00
305,RB113,Max Bredeson,MIN,RB,6,15,382,382,0.00
306,WR136,Ashton Dulin,IND,WR,13,15,383,383,0.00
307,WR137,Colbie Young,CIN,WR,6,15,384,384,0.00
308,TE58,Jackson Hawes,BUF,TE,7,15,387,387,0.00
309,WR138,Dont'e Thornton Jr.,LV,WR,13,15,388,388,0.00
310,TE59,Daniel Bellinger,TEN,TE,9,15,389,389,0.00
311,TE60,Austin Hooper,ATL,TE,11,15,390,390,0.00
312,WR139,Barion Brown,NO,WR,8,15,391,391,0.00
313,WR140,Devontez Walker,BAL,WR,13,15,392,392,0.00
